date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2025-07-24,00:10:00,9827,7252,17,0,1154,0
2025-07-24,00:20:00,9838,7026,-6,0,1159,0
2025-07-24,00:30:00,9833,6809,24,0,1159,0
2025-07-24,00:40:00,9823,6631,26,0,1159,0
2025-07-24,00:50:00,9817,6619,24,0,1161,0
2025-07-24,01:00:00,9814,6498,21,0,1160,0
2025-07-24,01:10:00,9835,6446,9,0,1159,0
2025-07-24,01:20:00,9804,6312,26,0,1157,0
2025-07-24,01:30:00,9849,6046,34,0,1086,0
2025-07-24,01:40:00,9820,6123,33,0,1035,0
2025-07-24,01:50:00,9815,6041,27,0,1036,0
2025-07-24,02:00:00,9822,5875,25,0,1037,0
2025-07-24,02:10:00,9802,5903,23,0,1011,-1
2025-07-24,02:20:00,9825,5638,4,0,1008,0
2025-07-24,02:30:00,9812,5578,24,0,1005,0
2025-07-24,02:40:00,9799,5545,9,0,1008,0
2025-07-24,02:50:00,9823,5442,25,0,1001,0
2025-07-24,03:00:00,9793,5336,35,0,1010,0
2025-07-24,03:10:00,9814,5276,24,0,1008,0
2025-07-24,03:20:00,9824,5127,45,0,1004,0
2025-07-24,03:30:00,9824,5014,38,0,1007,0
2025-07-24,03:40:00,9830,5024,41,0,1011,0
2025-07-24,03:50:00,9825,4965,27,0,1008,0
2025-07-24,04:00:00,9820,4899,25,0,1009,0
2025-07-24,04:10:00,9827,4879,34,0,936,0
2025-07-24,04:20:00,9821,4831,22,0,909,0
2025-07-24,04:30:00,9816,4836,28,0,936,0
2025-07-24,04:40:00,9815,4771,25,0,890,-1
2025-07-24,04:50:00,9813,4817,-7,0,858,0
2025-07-24,05:00:00,9809,4800,-3,0,836,0
2025-07-24,05:10:00,9830,4723,31,0,831,-1
2025-07-24,05:20:00,9810,4772,17,0,853,0
2025-07-24,05:30:00,9819,4763,-7,0,855,0
2025-07-24,05:40:00,9817,4852,22,0,877,-1
2025-07-24,05:50:00,9823,4834,27,0,921,0
2025-07-24,06:00:00,9821,4843,21,0,935,0
2025-07-24,06:10:00,9828,4979,25,0,962,0
2025-07-24,06:20:00,9830,5005,6,0,961,0
2025-07-24,06:30:00,9809,4975,20,0,963,0
2025-07-24,06:40:00,9835,5047,3,0,936,0
2025-07-24,06:50:00,9791,4879,27,0,938,0
2025-07-24,07:00:00,9822,4806,25,0,897,0
2025-07-24,07:10:00,9821,4812,25,0,928,2
2025-07-24,07:20:00,9809,4815,-11,0,841,9
2025-07-24,07:30:00,9835,4758,28,0,835,34
2025-07-24,07:40:00,9825,4776,27,0,838,69
2025-07-24,07:50:00,9830,4794,25,0,838,105
2025-07-24,08:00:00,9803,4889,39,0,943,162
2025-07-24,08:20:00,9820,5357,25,0,1002,305
2025-07-24,08:30:00,9810,5374,26,0,999,371
2025-07-24,08:40:00,9836,5479,21,0,997,433
2025-07-24,08:50:00,9815,5644,31,0,970,484
2025-07-24,09:00:00,9812,5788,40,0,974,552
2025-07-24,09:10:00,9828,6007,12,0,960,599
2025-07-24,09:20:00,9818,6010,42,0,971,664
2025-07-24,09:30:00,9801,5967,33,0,967,724
2025-07-24,09:40:00,9807,6034,-3,0,968,813
2025-07-24,09:50:00,9814,5662,37,0,1338,889
2025-07-24,10:00:00,9812,5542,29,0,1347,952
2025-07-24,10:10:00,9824,5541,21,0,1454,961
2025-07-24,10:20:00,9799,5555,-11,0,1449,1046
2025-07-24,10:30:00,9811,5478,27,0,1452,1098
2025-07-24,10:40:00,9822,5506,30,0,1452,1183
2025-07-24,10:50:00,9818,5536,24,0,1452,1225
2025-07-24,11:00:00,9823,5588,36,0,1466,1234
2025-07-24,11:10:00,9824,5483,29,0,1604,1249
2025-07-24,11:20:00,9822,5592,-24,0,1569,1278
2025-07-24,11:30:00,9826,5650,18,0,1571,1183
2025-07-24,11:40:00,9821,5700,-8,0,1517,1204
2025-07-24,11:50:00,9817,5567,-5,0,1497,1263
